"image","xmin","ymin","xmax","ymax","label"
"WIN_20200818_15_04_03_Pro.jpg",4.155642023346304,5.975103734439834,500.21789883268485,670.207468879668,"squid_peanut"
"WIN_20200818_15_04_03_Pro.jpg",454.3968871595331,83.15352697095436,855.6575875486382,351.53526970954357,"cidar"
"WIN_20200818_15_04_03_Pro.jpg",332.7003891050584,328.6307053941909,573.9299610894942,699.0871369294606,"coke"
"WIN_20200818_15_04_03_Pro.jpg",651.4552529182879,234.02489626556016,957.5175097276265,594.5228215767635,"diget_choco"
"WIN_20200818_15_04_03_Pro.jpg",736.124513618677,231.03734439834025,1242.1478599221791,868.3817427385892,"homerunball"
"WIN_20200818_15_04_03_Pro.jpg",544.9571984435797,578.5892116182573,753.0583657587548,910.2074688796681,"diget_ori"
"WIN_20200818_15_04_03_Pro.jpg",5.976653696498055,565.643153526971,521.9610894941634,960,"toreta"
"WIN_20200818_15_04_50_Pro.jpg",182.4591439688716,97.59336099585062,609.6186770428016,719.0041493775934,"squid_peanut"
"WIN_20200818_15_04_50_Pro.jpg",545.0428015564203,63.7344398340249,934.5214007782101,306.7219917012448,"cidar"
"WIN_20200818_15_04_50_Pro.jpg",434.9727626459146,420.24896265560164,607.6264591439689,589.5435684647302,"coke"
"WIN_20200818_15_04_50_Pro.jpg",576.4202334630351,249.95850622406638,933.3540856031129,532.7800829875519,"diget_choco"
"WIN_20200818_15_04_50_Pro.jpg",875.5797665369649,249.95850622406638,1257.0894941634242,798.6721991701245,"homerunball"
"WIN_20200818_15_04_50_Pro.jpg",662.0856031128404,552.6970954356847,851.6731517509727,882.3236514522822,"diget_ori"
"WIN_20200818_15_04_50_Pro.jpg",172,702.0746887966806,466.17898832684824,960,"toreta"
"WIN_20200818_15_04_23_Pro.jpg",0,11.950207468879668,405.41634241245134,664.2323651452282,"squid_peanut"
"WIN_20200818_15_04_23_Pro.jpg",387.4863813229572,105.56016597510373,788.0933852140078,322.655601659751,"cidar"
"WIN_20200818_15_04_23_Pro.jpg",774.9727626459144,201.16182572614107,1055.0505836575876,849.4605809128631,"homerunball"
"WIN_20200818_15_04_23_Pro.jpg",652.6225680933852,356.51452282157675,868.7782101167315,573.6099585062241,"diget_choco"
"WIN_20200818_15_04_23_Pro.jpg",491.25291828793775,536.7634854771784,743.2684824902724,881.3278008298755,"diget_ori"
"WIN_20200818_15_04_23_Pro.jpg",0.17120622568093385,666.2240663900415,518.147859922179,882.3236514522821,"toreta"
"WIN_20200818_15_04_23_Pro.jpg",326.89494163424126,301.7427385892116,462.3657587548638,658.2572614107884,"coke"
"WIN_20200818_15_30_55_Pro.jpg",42.007782101167315,130.4564315352697,463.1906614785992,393.3609958506224,"couque_white"
"WIN_20200818_15_30_55_Pro.jpg",488.26459143968873,123.48547717842324,836.7315175097276,413.2780082987552,"diget_choco"
"WIN_20200818_15_30_55_Pro.jpg",813.9922178988327,206.14107883817428,1052.8871595330738,431.2033195020747,"welchs"
"WIN_20200818_15_30_55_Pro.jpg",294.02334630350197,373.4439834024896,543.875486381323,606.4730290456431,"diget_ori"
"WIN_20200818_15_30_55_Pro.jpg",54.957198443579784,428.2157676348548,313.7743190661479,597.5103734439834,"coke"
"WIN_20200818_15_30_55_Pro.jpg",566.9571984435797,382.4066390041494,1163.455252918288,678.1742738589212,"buttering"
"WIN_20200818_15_30_55_Pro.jpg",501.2140077821012,560.6639004149378,863.6264591439689,762.8215767634855,"vita500"
"WIN_20200818_15_30_55_Pro.jpg",75.87548638132296,615.4356846473029,742.1011673151751,891.2863070539419,"zec"
"WIN_20200818_15_04_49_Pro.jpg",178.30350194552528,96.59751037344398,610.6147859922179,714.0248962655601,"squid_peanut"
"WIN_20200818_15_04_49_Pro.jpg",554.0077821011673,63.7344398340249,935.5175097276265,304.73029045643153,"cidar"
"WIN_20200818_15_04_49_Pro.jpg",892.6848249027238,247.9668049792531,1251.1128404669262,798.6721991701245,"homerunball"
"WIN_20200818_15_04_49_Pro.jpg",660.5914396887159,554.688796680498,851.8443579766537,882.3236514522822,"diget_ori"
"WIN_20200818_15_04_49_Pro.jpg",578.9105058365759,253.94190871369295,931.3618677042803,530.7883817427386,"diget_choco"
"WIN_20200818_15_04_49_Pro.jpg",441.27626459143977,420.24896265560164,606.6303501945525,592.5311203319502,"coke"
"WIN_20200818_15_04_49_Pro.jpg",148.59143968871595,702.0746887966806,468.171206225681,960,"toreta"
"WIN_20200818_15_06_35_Pro.jpg",0.17120622568093385,40.829875518672196,595.8443579766538,718.0082987551867,"squid_peanut"
"WIN_20200818_15_06_35_Pro.jpg",610.7859922178989,130.4564315352697,828.9338521400779,385.3941908713693,"toreta"
"WIN_20200818_15_06_35_Pro.jpg",800.0466926070039,97.59336099585062,1102.863813229572,495.9336099585062,"cidar"
"WIN_20200818_15_06_35_Pro.jpg",733.307392996109,302.73858921161826,959.4241245136187,523.8174273858922,"diget_choco"
"WIN_20200818_15_06_35_Pro.jpg",390.6459143968872,307.71784232365144,988.3112840466927,818.5892116182572,"homerunball"
"WIN_20200818_15_06_35_Pro.jpg",448.420233463035,646.3070539419087,795.0661478599222,952.0331950207469,"diget_ori"
"WIN_20200818_15_06_35_Pro.jpg",247.20622568093387,622.4066390041494,462.3657587548638,829.5435684647302,"coke"
"WIN_20200818_15_05_32_Pro.jpg",42.007782101167315,0,499.2217898832685,573.6099585062241,"squid_peanut"
