"image","xmin","ymin","xmax","ymax","label"
"WIN_20200820_13_47_26_Pro.jpg",30.054474708171206,55.767634854771785,227.284046692607,390.37344398340247,"diget_choco"
"WIN_20200820_13_47_26_Pro.jpg",260.15564202334633,63.7344398340249,449.4163424124514,391.36929460580916,"diget_ori"
"WIN_20200820_13_47_26_Pro.jpg",474.3190661478599,82.65560165975104,691.4708171206225,447.1369294605809,"chocopie"
"WIN_20200820_13_47_26_Pro.jpg",655.6108949416342,52.780082987551864,951.4552529182879,449.1286307053942,"couque_white"
"WIN_20200820_13_47_26_Pro.jpg",939.5019455252918,285.8091286307054,1125.7743190661479,626.3900414937759,"welchs"
"WIN_20200820_13_47_26_Pro.jpg",528.1089494163424,651.2863070539419,1188.5291828793775,873.3609958506224,"zec"
"WIN_20200820_13_47_26_Pro.jpg",593.852140077821,489.9585062240664,809.011673151751,715.0207468879669,"toreta"
"WIN_20200820_13_47_26_Pro.jpg",283.0661478599222,457.0954356846473,517.976653696498,621.4107883817428,"ID_gum"
"WIN_20200820_13_47_26_Pro.jpg",6.147859922178989,417.26141078838174,256.1712062256809,636.3485477178424,"tuna"
"WIN_20200820_13_47_26_Pro.jpg",77.86770428015565,635.3526970954357,489.26070038910507,942.0746887966804,"jjolbyung_noodle"
"WIN_20200820_13_47_44_Pro.jpg",25.073929961089494,94.60580912863071,316.9338521400778,370.4564315352697,"diget_choco"
"WIN_20200820_13_47_44_Pro.jpg",325.8988326848249,24.896265560165975,514.988326848249,364.4813278008299,"diget_ori"
"WIN_20200820_13_47_44_Pro.jpg",514.988326848249,13.941908713692946,782.1167315175097,383.402489626556,"couque_white"
"WIN_20200820_13_47_44_Pro.jpg",735.2996108949417,7.966804979253112,1065.011673151751,550.7053941908714,"toreta"
"WIN_20200820_13_47_44_Pro.jpg",795.0661478599222,285.8091286307054,1175.579766536965,949.045643153527,"zec"
"WIN_20200820_13_47_44_Pro.jpg",557.9922178988327,386.3900414937759,726.3346303501945,703.0705394190871,"welchs"
"WIN_20200820_13_47_44_Pro.jpg",472.32684824902725,700.0829875518672,744.2645914396887,954.0248962655601,"chocopie"
