00503.jpg,30.05447470817121,55.767634854771785,227.284046692607,390.37344398340247,diget_choco
00503.jpg,260.1556420233464,63.7344398340249,449.4163424124514,391.36929460580916,diget_ori
00503.jpg,474.31906614785987,82.65560165975104,691.4708171206225,447.1369294605809,chocopie
00503.jpg,655.6108949416342,52.78008298755186,951.455252918288,449.1286307053942,couque_white
00503.jpg,939.5019455252917,285.8091286307054,1125.774319066148,626.3900414937758,welchs
00503.jpg,528.1089494163424,651.2863070539419,1188.5291828793775,873.3609958506224,zec
00503.jpg,593.852140077821,489.9585062240664,809.011673151751,715.0207468879669,toreta
00503.jpg,283.0661478599222,457.09543568464727,517.976653696498,621.4107883817428,ID_gum
00503.jpg,6.147859922178989,417.26141078838174,256.1712062256809,636.3485477178424,tuna
00503.jpg,77.86770428015566,635.3526970954357,489.26070038910507,942.0746887966804,jjolbyung_noodle
00504.jpg,25.073929961089487,94.60580912863071,316.9338521400778,370.4564315352697,diget_choco
00504.jpg,325.89883268482487,24.89626556016597,514.988326848249,364.48132780082983,diget_ori
00504.jpg,514.988326848249,13.941908713692946,782.1167315175097,383.402489626556,couque_white
00504.jpg,735.2996108949417,7.966804979253112,1065.011673151751,550.7053941908714,toreta
00504.jpg,795.0661478599221,285.8091286307054,1175.579766536965,949.0456431535271,zec
00504.jpg,557.9922178988327,386.39004149377587,726.3346303501945,703.070539419087,welchs
00504.jpg,472.32684824902725,700.0829875518672,744.2645914396887,954.02489626556,chocopie
00504.jpg,77.86770428015566,638.3402489626557,477.30739299610894,908.2157676348547,jjolbyung_noodle
00504.jpg,281.0739299610895,494.93775933609965,514.1634241245137,621.4107883817428,tuna
00504.jpg,40.01556420233463,465.06224066390035,278.0856031128405,617.427385892116,ID_gum
00505.jpg,22.085603112840467,52.78008298755186,226.2879377431907,391.3692946058091,diget_choco
00505.jpg,237.2451361867704,58.7551867219917,425.5097276264592,395.3526970954357,diget_ori
00505.jpg,417.5408560311284,51.78423236514523,710.396887159533,429.21161825726136,chocopie
00505.jpg,665.5719844357977,8.962655601659753,923.5642023346304,441.1618257261411,couque_white
00505.jpg,741.2762645914398,13.941908713692946,1055.0505836575876,549.7095435684647,toreta
00505.jpg,756.2178988326848,326.6390041493776,1140.715953307393,960.0,zec
00505.jpg,574.9260700389106,502.9045643153528,796.0622568093387,855.4356846473029,welchs
