00000.jpg,0.0,41.558441558441565,597.9220779220777,571.4285714285714,squid_peanut
00000.jpg,558.4415584415584,137.14285714285714,740.2597402597403,344.93506493506493,cidar
00000.jpg,715.3246753246752,69.6103896103896,906.4935064935063,395.8441558441558,diget_ori
00000.jpg,902.3376623376622,21.818181818181817,1082.0779220779218,362.59740259740255,welchs
00000.jpg,270.64935064935065,431.1688311688311,505.45454545454544,646.2337662337661,diget_choco
00000.jpg,550.12987012987,408.31168831168833,772.4675324675324,628.5714285714283,toreta
00000.jpg,521.038961038961,620.2597402597402,686.2337662337662,781.2987012987013,coke
00000.jpg,672.7272727272726,608.8311688311687,944.9350649350647,953.7662337662337,zec
00000.jpg,884.6753246753245,343.8961038961038,1196.3636363636365,880.0,homerunball
00000.jpg,150.12987012987008,627.5324675324673,458.7012987012987,956.8831168831167,buttering
00001.jpg,11.428571428571427,0.0,575.5844155844153,366.75324675324674,squid_peanut
00001.jpg,569.8701298701299,2.0779220779220777,763.1168831168831,211.94805194805198,welchs
00001.jpg,891.9480519480518,244.1558441558441,1223.8961038961038,430.12987012986997,diget_choco
00001.jpg,563.6363636363636,223.37662337662331,891.9480519480519,433.24675324675314,diget_ori
00001.jpg,83.63636363636363,325.19480519480516,474.28571428571416,447.7922077922077,cidar
00001.jpg,557.4025974025974,408.31168831168833,767.2727272727273,624.4155844155844,toreta
00001.jpg,18.18181818181818,456.10389610389603,533.5064935064934,724.1558441558441,homerunball
00001.jpg,524.1558441558441,620.2597402597402,685.1948051948051,780.2597402597403,coke
00001.jpg,38.96103896103896,724.1558441558441,611.4285714285714,909.090909090909,buttering
00001.jpg,617.6623376623377,732.4675324675324,1258.7012987012986,912.2077922077921,zec
00002.jpg,36.883116883116884,29.09090909090909,592.7272727272726,560.0,squid_peanut
00002.jpg,954.2857142857142,161.03896103896102,1253.5064935064936,393.76623376623365,diget_choco
00002.jpg,377.6623376623376,3.1168831168831166,609.3506493506493,183.89610389610385,diget_ori
00002.jpg,535.5844155844155,3.1168831168831166,789.090909090909,588.0519480519481,homerunball
00002.jpg,740.2597402597403,250.3896103896104,932.4675324675324,439.48051948051943,cidar
00002.jpg,96.10389610389609,420.7792207792208,420.2597402597402,637.9220779220777,toreta
00002.jpg,775.5844155844154,525.7142857142857,984.4155844155844,713.7662337662339,coke
00002.jpg,960.5194805194805,497.6623376623376,1222.3376623376626,703.3766233766232,welchs
00002.jpg,558.4415584415584,587.012987012987,783.8961038961038,923.6363636363636,zec
00002.jpg,104.4155844155844,599.4805194805194,480.5194805194805,916.3636363636364,buttering
00003.jpg,1.5584415584415583,2.0779220779220777,368.31168831168833,222.33766233766232,diget_choco
00003.jpg,876.3636363636364,2.0779220779220777,1057.142857142857,658.7012987012986,zec
00003.jpg,1062.3376623376623,192.20779220779218,1244.1558441558439,508.051948051948,diget_ori
00003.jpg,42.077922077922075,225.45454545454544,408.83116883116884,769.8701298701299,homerunball
00003.jpg,257.1428571428571,72.72727272727272,892.9870129870129,524.6753246753246,squid_peanut
00003.jpg,312.2077922077922,475.8441558441558,555.3246753246752,696.103896103896,toreta
00003.jpg,37.922077922077925,732.4675324675324,634.2857142857142,932.9870129870128,buttering
00003.jpg,658.1818181818181,703.3766233766232,838.9610389610389,946.4935064935063,coke
