image,xmin,ymin,xmax,ymax,label
00184.jpg,476.8831168831168,349.09090909090907,889.3506493506493,642.0779220779219,couque_coffee
01177.jpg,721.9858502327127,314.32627576462767,926.2411693816487,872.6241481050532,samdasu
00705.jpg,372.57790368271964,0.0,1050.6515580736543,179.6599496221663,zec
01198.jpg,371.34755236037233,37.4468085106383,889.9291472739363,359.7163293716755,homerunball
00718.jpg,891.1048158640227,345.60453400503775,1173.9376770538245,718.2997481108313,couque_coffee
01975.jpg,324.40466926070036,249.95850622406638,538.5680933852142,457.0954356846472,welchs
01068.jpg,122.8369140625,89.64539872839096,361.1347864029257,361.9858502327128,ID_gum
00294.jpg,787.5324675324672,372.9870129870129,1172.9870129870128,503.8961038961039,vita500
00668.jpg,392.5212464589235,0.0,834.9008498583569,527.8715365239294,squid_peanut
00455.jpg,2.0779220779220777,4.155844155844156,381.2987012987013,307.5324675324675,jjolbyung_noodle
00983.jpg,127.8668054110302,114.16358595194085,487.4921956295526,295.16173752310533,welchs
00496.jpg,523.6363636363636,323.11688311688306,744.9350649350647,541.2987012987012,diget_choco
01034.jpg,138.72340425531914,43.12057170462101,593.7589345079788,321.1347864029255,jjolbyung_noodle
00423.jpg,786.4935064935063,16.623376623376622,960.0,397.9220779220778,coke
00446.jpg,54.02597402597402,49.87012987012986,500.7792207792208,313.76623376623365,jjolbyung_ori
01981.jpg,773.6498054474707,35.85062240663901,960.9182879377432,402.3236514522822,welchs
00403.jpg,658.7012987012986,262.85714285714283,875.8441558441557,593.2467532467532,diget_ori
00360.jpg,139.2207792207792,520.5194805194806,805.1948051948053,678.4415584415582,zec
01927.jpg,37.525291828793776,18.921161825726138,381.182879377432,589.5435684647302,homerunball
00148.jpg,652.9870129870129,421.81818181818176,1210.9090909090908,607.7922077922077,toreta
01232.jpg,721.9858502327127,174.75178170711436,809.3617021276596,379.0071268284574,juicyfresh
01707.jpg,646.147859922179,247.96680497925308,1033.6342412451363,678.1742738589213,gumi_gumi
00263.jpg,770.9090909090909,503.89610389610397,969.3506493506493,820.7792207792206,diget_choco
01343.jpg,32.056754903590424,445.9574468085106,276.02840342420205,697.8723404255321,tuna
00995.jpg,227.76274713839751,44.95841035120148,503.4755463059314,421.59426987061005,couque_coffee
00402.jpg,58.18181818181817,165.19480519480518,332.4675324675325,593.2467532467532,jjolbyung_ori
00679.jpg,803.172804532578,205.95717884130985,1164.872521246459,444.44584382871534,chocopie
01030.jpg,54.75180767952129,473.1914893617021,271.48936170212767,819.2908494015958,diget_choco
01914.jpg,473.82101167315176,452.1161825726142,889.1984435797665,769.7925311203319,jjolbyung_noodle
01271.jpg,347.5177651263298,9.078018513131651,549.5036153590426,400.5673932014628,chocopie
01047.jpg,813.900743849734,307.5177651263298,1175.8865940824467,512.9078187333777,welchs
01005.jpg,285.6738021525931,706.3830306682182,720.0,925.3901574966756,jjolbyung_noodle
01954.jpg,40.5136186770428,321.65975103734434,703.9221789883269,481.99170124481316,zec
01269.jpg,1003.4042553191487,551.4893617021277,1240.5674451462764,778.4397855718088,tuna
00334.jpg,167.27272727272725,499.7402597402597,357.4025974025973,946.4935064935063,couque_coffee
00798.jpg,464.1359773371106,189.6347607052897,630.028328611898,720.0,samdasu
00358.jpg,707.5324675324672,562.0779220779219,1224.935064935065,850.9090909090908,homerunball
01027.jpg,373.61702127659566,0.0,596.0284034242021,329.0780314993351,diget_ori
01615.jpg,588.3735408560311,502.9045643153528,1107.3463035019454,953.0290456431537,buttering
01784.jpg,58.44357976653696,391.36929460580916,352.29571984435796,809.6265560165974,jjolbyung_noodle
01687.jpg,743.7665369649808,23.900414937759336,1146.1945525291828,315.6846473029045,couque_coffee
01820.jpg,884.2178988326848,487.96680497925314,1263.7354085603113,754.8547717842322,welchs
00202.jpg,42.59740259740259,124.67532467532465,531.9480519480519,410.3896103896103,jjolbyung_ori
01128.jpg,483.6879778922872,31.773058302859038,694.7518076795212,604.8227123503989,toreta
00196.jpg,617.1428571428571,553.7662337662339,798.9610389610389,886.2337662337661,diget_choco
01804.jpg,247.704280155642,334.60580912863065,548.5291828793776,757.8423236514521,gumi_gumi
00997.jpg,872.4245577523413,55.60536044362292,1234.71383975026,265.8826247689464,diget_choco
00092.jpg,81.55844155844154,760.5194805194805,746.4935064935065,956.8831168831167,zec
01669.jpg,584.3891050583658,482.9875518672199,711.8910505836577,915.1867219917012,couque_white
00884.jpg,124.19263456090653,18.249370277078086,557.5070821529745,292.10327455919395,jjolbyung_ori
01840.jpg,592.3579766536965,400.3319502074689,830.4280155642023,574.6058091286308,ID_gum
01656.jpg,518.6459143968872,537.7593360995851,687.9844357976654,775.7676348547717,ID_gum
00790.jpg,621.8696883852691,15.528967254408062,847.5920679886685,156.0831234256927,ID_gum
00875.jpg,244.75920679886687,469.8362720403023,567.4787535410765,663.8916876574307,diget_ori
01753.jpg,917.0894941634241,117.5103734439834,1157.1517509727626,364.4813278008298,tuna
00793.jpg,100.62322946175638,150.64231738035264,658.1303116147309,299.35768261964733,samdasu
01207.jpg,11.631222988696807,49.92908234291888,549.5036153590426,396.0284034242021,homerunball
00417.jpg,998.4415584415584,114.28571428571428,1217.6623376623374,443.6363636363636,diget_ori
00792.jpg,722.4929178470253,3.740554156171284,1249.1784702549573,247.6700251889169,squid_peanut
02000.jpg,751.7354085603113,219.0871369294606,1054.5525291828794,651.286307053942,jjolbyung_noodle
01938.jpg,52.46692607003891,591.5352697095436,439.95330739299607,715.0207468879669,vita500
01297.jpg,397.4468085106383,520.8510638297872,768.5106382978723,737.5887217420212,chocopie
01236.jpg,282.8369140625,89.64539872839096,532.4823387632979,327.9432970412234,tuna
01122.jpg,724.2553191489363,10.212765957446807,1268.936170212766,352.90781873337767,homerunball
00544.jpg,0.0,294.7717842323651,274.1011673151751,509.8755186721992,diget_choco
00389.jpg,57.14285714285714,225.45454545454544,262.85714285714283,560.0,diget_choco
00660.jpg,662.6628895184136,8.27455919395466,890.1983002832861,236.78841309823682,tuna
01195.jpg,746.3829787234042,401.1347864029257,947.2340425531912,960.0,samdasu
01759.jpg,484.7782101167315,537.7593360995851,871.2684824902724,829.5435684647302,couque_white
00013.jpg,1055.5844155844154,85.19480519480518,1273.7662337662334,649.3506493506493,buttering
00252.jpg,333.5064935064935,254.54545454545453,542.3376623376623,308.57142857142856,spearmint
00303.jpg,999.4805194805194,460.2597402597402,1078.4415584415583,675.3246753246752,spearmint
00874.jpg,610.0849858356939,156.0831234256927,825.8356940509915,375.52896725440803,tuna
01129.jpg,684.5390417220743,495.886542137633,901.2765957446808,674.0425531914892,ID_gum
01888.jpg,791.5797665369647,496.92946058091286,961.9143968871596,927.1369294605807,couque_white
00346.jpg,690.9090909090909,36.36363636363636,918.4415584415584,187.012987012987,ID_gum
01169.jpg,972.7659574468088,566.2411693816489,1255.3191489361702,949.7872340425532,jjolbyung_noodle
01420.jpg,809.3617021276596,272.3404255319149,1028.3688289561169,349.50356341422867,juicyfresh
00866.jpg,218.4702549575071,223.18639798488664,464.1359773371106,650.2896725440805,jjolbyung_ori
01076.jpg,58.156062998670215,264.3971804355053,448.51063829787233,427.8014357546544,coke
00951.jpg,277.04474505723203,446.88077634011086,648.6576482830385,714.3853974121996,couque_coffee
01795.jpg,103.26848249027238,0.0,575.4241245136187,450.1244813278008,jjolbyung_ori
00490.jpg,76.88311688311687,340.77922077922074,434.28571428571433,568.3116883116883,chocopie
00070.jpg,607.2727272727273,711.6883116883116,958.4415584415584,892.4675324675324,welchs
01955.jpg,585.3852140077821,478.00829875518684,713.8832684824903,605.4771784232364,vita500
00733.jpg,261.07648725212465,0.0,603.7393767705382,225.90680100755668,chocopie
01602.jpg,559.4863813229572,506.88796680497927,1131.2529182879375,706.0580912863071,buttering
01964.jpg,565.4630350194552,282.8215767634855,839.3929961089493,527.8008298755187,zec
00056.jpg,684.1558441558441,0.0,869.090909090909,324.15584415584414,welchs
01084.jpg,888.7943608710108,498.1560629986702,1133.900743849734,728.5106382978723,tuna
00087.jpg,423.3766233766234,651.4285714285712,789.090909090909,939.2207792207793,couque_coffee
01969.jpg,521.6342412451362,256.92946058091286,649.136186770428,393.36099585062243,vita500
01729.jpg,751.0661478599221,489.9585062240664,932.0311284046692,659.2531120331951,coke
